project,file,size_kb,status
baroness-orczy_the-elusive-pimpernel,chapter-32.md,14.9,todo
baroness-orczy_the-elusive-pimpernel,chapter-33.md,14.1,todo
baroness-orczy_the-elusive-pimpernel,chapter-34.md,10.3,todo
baroness-orczy_the-elusive-pimpernel,chapter-35.md,7.9,todo
baroness-orczy_the-elusive-pimpernel,dedication.md,0.1,todo
baroness-orczy_the-first-sir-percy,01-a-night-on-the-veluwe.md,49.9,todo
baroness-orczy_the-first-sir-percy,02-the-double-wedding.md,54.5,todo
baroness-orczy_the-first-sir-percy,03-the-great-interruption.md,43.4,todo
baroness-orczy_the-first-sir-percy,04-adder-s-fork.md,20.4,todo
baroness-orczy_the-first-sir-percy,05-a-race-for-life.md,10.3,todo
baroness-orczy_the-first-sir-percy,06-a-nest-of-scorpions.md,40.7,todo
baroness-orczy_the-first-sir-percy,07-a-subtle-traitor.md,18.7,todo
baroness-orczy_the-first-sir-percy,08-devil-s-writ.md,29.9,todo
baroness-orczy_the-first-sir-percy,09-mala-fides.md,34.9,todo
baroness-orczy_the-first-sir-percy,10-a-prince-of-darkness.md,38.8,todo
baroness-orczy_the-first-sir-percy,11-the-danger-spoke.md,23.9,todo
baroness-orczy_the-first-sir-percy,12-tears-sighs-hearts.md,18.4,todo
baroness-orczy_the-first-sir-percy,13-the-stygian-creek.md,18.6,todo
baroness-orczy_the-first-sir-percy,14-treachery.md,60.8,todo
baroness-orczy_the-first-sir-percy,15-the-molen-on-the-veluwe.md,38.3,todo
baroness-orczy_the-first-sir-percy,16-the-final-issue.md,13.2,todo
baroness-orczy_the-first-sir-percy,17-the-only-world.md,3.0,todo
baroness-orczy_the-laughing-cavalier,01-an-apology.md,4.9,todo
baroness-orczy_the-laughing-cavalier,02-haarlem-march-29th-1623.md,29.1,todo
baroness-orczy_the-laughing-cavalier,03-new-year-s-eve.md,13.1,todo
baroness-orczy_the-laughing-cavalier,04-the-fracas-by-the-postern-gate.md,19.5,todo
baroness-orczy_the-laughing-cavalier,05-an-interlude.md,12.9,todo
baroness-orczy_the-laughing-cavalier,06-watch-night.md,23.4,todo
baroness-orczy_the-laughing-cavalier,07-brother-and-sister.md,15.0,todo
baroness-orczy_the-laughing-cavalier,08-the-counsels-of-prudence.md,7.9,todo
baroness-orczy_the-laughing-cavalier,09-three-philosophers-and-their-friends.md,29.6,todo
baroness-orczy_the-laughing-cavalier,10-the-lodgings-which-were-paid-for.md,17.5,todo
baroness-orczy_the-laughing-cavalier,11-the-painter-of-pictures.md,8.9,todo
baroness-orczy_the-laughing-cavalier,12-the-laughing-cavalier.md,19.7,todo
baroness-orczy_the-laughing-cavalier,13-the-bargain.md,9.4,todo
baroness-orczy_the-laughing-cavalier,14-the-portrait.md,12.7,todo
baroness-orczy_the-laughing-cavalier,15-the-spanish-wench.md,16.4,todo
baroness-orczy_the-laughing-cavalier,16-after-evensong.md,9.5,todo
baroness-orczy_the-laughing-cavalier,17-the-halt-at-bennebrock.md,7.6,todo
baroness-orczy_the-laughing-cavalier,18-leyden.md,12.2,todo
baroness-orczy_the-laughing-cavalier,19-an-understanding.md,18.6,todo
baroness-orczy_the-laughing-cavalier,20-the-start.md,5.1,todo
baroness-orczy_the-laughing-cavalier,21-in-the-kingdom-of-the-night.md,5.7,todo
baroness-orczy_the-laughing-cavalier,22-back-again-in-haarlem.md,10.0,todo
baroness-orczy_the-laughing-cavalier,23-a-grief-stricken-father.md,8.9,todo
baroness-orczy_the-laughing-cavalier,24-a-double-pledge.md,16.9,todo
baroness-orczy_the-laughing-cavalier,25-a-spy-from-the-camp.md,14.8,todo
baroness-orczy_the-laughing-cavalier,26-the-birth-of-hate.md,26.5,todo
baroness-orczy_the-laughing-cavalier,27-an-arrant-knave.md,15.4,todo
baroness-orczy_the-laughing-cavalier,28-back-to-houdekerk.md,12.9,todo
baroness-orczy_the-laughing-cavalier,29-thence-to-rotterdam.md,12.4,todo
baroness-orczy_the-laughing-cavalier,30-check.md,11.9,todo
baroness-orczy_the-laughing-cavalier,31-check-again.md,9.2,todo
baroness-orczy_the-laughing-cavalier,32-a-nocturne.md,35.2,todo
baroness-orczy_the-laughing-cavalier,33-the-molens.md,19.7,todo
baroness-orczy_the-laughing-cavalier,34-a-run-through-the-night.md,13.5,todo
baroness-orczy_the-laughing-cavalier,35-the-captive-lion.md,14.9,todo
baroness-orczy_the-laughing-cavalier,36-protestations.md,16.1,todo
baroness-orczy_the-laughing-cavalier,37-the-witness-for-the-defence.md,28.2,todo
baroness-orczy_the-laughing-cavalier,38-brother-philosophers.md,17.3,todo
baroness-orczy_the-laughing-cavalier,39-dawn.md,11.8,todo
baroness-orczy_the-laughing-cavalier,40-the-hour.md,8.9,todo
baroness-orczy_the-laughing-cavalier,41-sauve-qui-peut.md,12.3,todo
baroness-orczy_the-laughing-cavalier,42-the-loser-pays.md,22.1,todo
baroness-orczy_the-laughing-cavalier,43-vengeance-is-mine.md,7.6,todo
baroness-orczy_the-laughing-cavalier,44-the-fight-in-the-doorway.md,35.7,todo
baroness-orczy_the-laughing-cavalier,45-leyden-once-more.md,16.3,todo
baroness-orczy_the-laughing-cavalier,46-blake-of-blakeney.md,8.6,todo
baroness-orczy_the-laughing-cavalier,47-the-end.md,5.0,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,a-battle-of-wits.md,52.4,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,a-fine-bit-of-work.md,36.4,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,a-question-of-passports.md,22.3,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,how-jean-pierre-met-the-scarlet-pimpernel.md,40.0,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,needs-must.md,47.2,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,out-of-the-jaws-of-death.md,14.5,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,sir-percy-explains.md,90.6,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,the-cabaret-de-la-liberte.md,51.3,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,the-old-scarecrow.md,36.1,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,the-traitor.md,28.2,todo
baroness-orczy_the-league-of-the-scarlet-pimpernel,two-good-patriots.md,9.5,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-1.md,6.6,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-2.md,28.0,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-3.md,15.2,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-4.md,19.2,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-5.md,23.3,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-6.md,17.0,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-7.md,12.3,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-8.md,18.6,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-9.md,18.5,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-10.md,23.5,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-11.md,11.4,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-12.md,7.3,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-13.md,14.9,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-14.md,5.6,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-15.md,26.6,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-16.md,19.7,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-17.md,13.9,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-18.md,9.3,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-19.md,13.1,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-20.md,15.5,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-21.md,10.3,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-22.md,8.9,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-23.md,16.6,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-24.md,20.4,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-25.md,22.3,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-26.md,14.0,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-27.md,8.1,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-28.md,7.4,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-29.md,15.1,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-30.md,10.9,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-31.md,15.7,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-32.md,11.9,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-33.md,11.0,todo
baroness-orczy_the-triumph-of-the-scarlet-pimpernel,chapter-34.md,31.9,todo
barry-goldwater_the-conscience-of-a-conservative,01-foreword.md,5.1,done
barry-goldwater_the-conscience-of-a-conservative,02-the-conscience-of-a-conservative.md,7.3,done
barry-goldwater_the-conscience-of-a-conservative,03-the-perils-of-power.md,12.0,done
barry-goldwater_the-conscience-of-a-conservative,04-states-rights.md,9.0,done
barry-goldwater_the-conscience-of-a-conservative,05-and-civil-rights.md,9.5,done
barry-goldwater_the-conscience-of-a-conservative,06-freedom-for-the-farmer.md,7.6,done
barry-goldwater_the-conscience-of-a-conservative,07-freedom-for-labor.md,19.1,done
barry-goldwater_the-conscience-of-a-conservative,08-taxes-and-spending.md,13.2,done
barry-goldwater_the-conscience-of-a-conservative,09-the-welfare-state.md,10.1,done
barry-goldwater_the-conscience-of-a-conservative,10-some-notes-on-education.md,13.2,done
barry-goldwater_the-conscience-of-a-conservative,11-the-soviet-menace.md,53.3,done
barry-goldwater_the-conscience-of-a-conservative,12-endnotes.md,0.5,done
beatrix-potter_short-fiction,the-story-of-a-fierce-bad-rabbit.md,0.8,done
beatrix-potter_short-fiction,the-story-of-miss-moppet.md,1.2,done
beatrix-potter_short-fiction,the-tailor-of-gloucester.md,16.3,done
beatrix-potter_short-fiction,the-tale-of-benjamin-bunny.md,6.4,done
beatrix-potter_short-fiction,the-tale-of-ginger-and-pickles.md,6.7,done
beatrix-potter_short-fiction,the-tale-of-jemima-puddle-duck.md,7.1,done
beatrix-potter_short-fiction,the-tale-of-johnny-town-mouse.md,7.2,done
beatrix-potter_short-fiction,the-tale-of-mr-jeremy-fisher.md,4.4,done
beatrix-potter_short-fiction,the-tale-of-mr-tod.md,26.9,done
beatrix-potter_short-fiction,the-tale-of-mrs-tiggy-winkle.md,7.9,done
beatrix-potter_short-fiction,the-tale-of-mrs-tittlemouse.md,6.8,done
beatrix-potter_short-fiction,the-tale-of-peter-rabbit.md,5.2,done
beatrix-potter_short-fiction,the-tale-of-pigling-bland.md,20.0,done
beatrix-potter_short-fiction,the-tale-of-samuel-whiskers.md,14.4,done
beatrix-potter_short-fiction,the-tale-of-squirrel-nutkin.md,7.0,done
beatrix-potter_short-fiction,the-tale-of-the-flopsy-bunnies.md,5.9,done
beatrix-potter_short-fiction,the-tale-of-the-pie-and-the-patty-pan.md,15.9,done
beatrix-potter_short-fiction,the-tale-of-timmy-tiptoes.md,7.7,done
beatrix-potter_short-fiction,the-tale-of-tom-kitten.md,4.0,done
beatrix-potter_short-fiction,the-tale-of-two-bad-mice.md,5.1,done
ben-jonson_the-alchemist,01-dramatis-personae.md,0.4,done
ben-jonson_the-alchemist,02-dedication.md,1.0,done
ben-jonson_the-alchemist,03-dedication-to-the-reader.md,2.1,done
ben-jonson_the-alchemist,04-argument.md,0.5,done
ben-jonson_the-alchemist,05-prologue.md,1.1,done
ben-jonson_the-alchemist,06-act-1.md,27.1,done
ben-jonson_the-alchemist,07-act-2.md,39.4,done
ben-jonson_the-alchemist,08-act-3.md,27.0,done
ben-jonson_the-alchemist,09-act-4.md,42.6,done
ben-jonson_the-alchemist,10-act-5.md,28.1,done
benito-perez-galdos_saragossa_minna-caroline-smith,0-epigraph.md,0.3,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-1.md,6.1,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-2.md,13.5,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-3.md,7.8,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-4.md,10.3,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-5.md,14.5,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-6.md,11.4,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-7.md,11.5,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-8.md,10.9,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-9.md,13.9,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-10.md,10.7,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-11.md,7.5,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-12.md,19.4,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-13.md,7.6,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-14.md,12.0,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-15.md,18.0,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-16.md,15.3,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-17.md,8.0,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-18.md,14.3,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-19.md,14.4,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-20.md,6.5,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-21.md,16.4,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-22.md,10.0,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-23.md,10.6,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-24.md,11.8,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-25.md,20.7,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-26.md,16.0,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-27.md,11.2,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-28.md,12.4,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-29.md,25.6,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-30.md,9.8,todo
benito-perez-galdos_saragossa_minna-caroline-smith,chapter-31.md,7.8,todo
benito-perez-galdos_saragossa_minna-caroline-smith,32-endnotes.md,0.3,todo
benito-perez-galdos_trafalgar_clara-bell,chapter-1.md,14.7,done
benito-perez-galdos_trafalgar_clara-bell,chapter-2.md,8.5,done
benito-perez-galdos_trafalgar_clara-bell,chapter-3.md,7.8,done
benito-perez-galdos_trafalgar_clara-bell,chapter-4.md,25.4,done
benito-perez-galdos_trafalgar_clara-bell,chapter-5.md,15.8,done
benito-perez-galdos_trafalgar_clara-bell,chapter-6.md,16.7,done
benito-perez-galdos_trafalgar_clara-bell,chapter-7.md,12.5,done
benito-perez-galdos_trafalgar_clara-bell,chapter-8.md,28.2,done
benito-perez-galdos_trafalgar_clara-bell,chapter-9.md,18.2,done
benito-perez-galdos_trafalgar_clara-bell,chapter-10.md,12.2,done
benito-perez-galdos_trafalgar_clara-bell,chapter-11.md,20.3,done
benito-perez-galdos_trafalgar_clara-bell,chapter-12.md,24.0,done
benito-perez-galdos_trafalgar_clara-bell,chapter-13.md,22.1,done
benito-perez-galdos_trafalgar_clara-bell,chapter-14.md,18.2,done
benito-perez-galdos_trafalgar_clara-bell,chapter-15.md,28.9,done
benito-perez-galdos_trafalgar_clara-bell,chapter-16.md,15.9,done
benito-perez-galdos_trafalgar_clara-bell,chapter-17.md,13.4,done
benito-perez-galdos_trafalgar_clara-bell,endnotes.md,0.3,done
benjamin-disraeli_sybil,01-dedication.md,0.3,todo
benjamin-disraeli_sybil,02-advertisement.md,0.9,todo
benjamin-disraeli_sybil,03-book-1-chapter-01.md,9.2,todo
benjamin-disraeli_sybil,04-book-1-chapter-02.md,7.2,todo
benjamin-disraeli_sybil,05-book-1-chapter-03.md,37.3,todo
benjamin-disraeli_sybil,06-book-1-chapter-04.md,5.5,todo
benjamin-disraeli_sybil,07-book-1-chapter-05.md,16.6,todo
benjamin-disraeli_sybil,08-book-1-chapter-06.md,12.5,todo
benjamin-disraeli_sybil,09-book-2-chapter-01.md,13.8,todo
benjamin-disraeli_sybil,10-book-2-chapter-02.md,6.3,todo
benjamin-disraeli_sybil,11-book-2-chapter-03.md,9.1,todo
benjamin-disraeli_sybil,12-book-2-chapter-04.md,10.9,todo
benjamin-disraeli_sybil,13-book-2-chapter-05.md,13.4,todo
benjamin-disraeli_sybil,14-book-2-chapter-06.md,17.5,todo
benjamin-disraeli_sybil,15-book-2-chapter-07.md,12.1,todo
benjamin-disraeli_sybil,16-book-2-chapter-08.md,8.7,todo
benjamin-disraeli_sybil,17-book-2-chapter-09.md,10.9,todo
benjamin-disraeli_sybil,18-book-2-chapter-10.md,22.2,todo
benjamin-disraeli_sybil,19-book-2-chapter-11.md,16.1,todo
benjamin-disraeli_sybil,20-book-2-chapter-12.md,10.6,todo
benjamin-disraeli_sybil,21-book-2-chapter-13.md,11.7,todo
benjamin-disraeli_sybil,22-book-2-chapter-14.md,11.4,todo
benjamin-disraeli_sybil,23-book-2-chapter-15.md,13.4,todo
benjamin-disraeli_sybil,24-book-2-chapter-16.md,15.7,todo
benjamin-disraeli_sybil,25-book-3-chapter-01.md,15.1,todo
benjamin-disraeli_sybil,26-book-3-chapter-02.md,19.0,todo
benjamin-disraeli_sybil,27-book-3-chapter-03.md,13.7,todo
benjamin-disraeli_sybil,28-book-3-chapter-04.md,13.6,todo
benjamin-disraeli_sybil,29-book-3-chapter-05.md,14.5,todo
benjamin-disraeli_sybil,30-book-3-chapter-06.md,6.8,todo
benjamin-disraeli_sybil,31-book-3-chapter-07.md,6.0,todo
benjamin-disraeli_sybil,32-book-3-chapter-08.md,23.7,todo
benjamin-disraeli_sybil,33-book-3-chapter-09.md,4.4,todo
benjamin-disraeli_sybil,34-book-3-chapter-10.md,17.5,todo
benjamin-disraeli_sybil,35-book-4-chapter-01.md,11.3,todo
benjamin-disraeli_sybil,36-book-4-chapter-02.md,6.1,todo
benjamin-disraeli_sybil,37-book-4-chapter-03.md,10.0,todo
benjamin-disraeli_sybil,38-book-4-chapter-04.md,12.8,todo
benjamin-disraeli_sybil,39-book-4-chapter-05.md,16.8,todo
benjamin-disraeli_sybil,40-book-4-chapter-06.md,13.1,todo
benjamin-disraeli_sybil,41-book-4-chapter-07.md,17.5,todo
benjamin-disraeli_sybil,42-book-4-chapter-08.md,7.6,todo
benjamin-disraeli_sybil,43-book-4-chapter-09.md,10.6,todo
benjamin-disraeli_sybil,44-book-4-chapter-10.md,6.0,todo
benjamin-disraeli_sybil,45-book-4-chapter-11.md,11.3,todo
benjamin-disraeli_sybil,46-book-4-chapter-12.md,9.8,todo
benjamin-disraeli_sybil,47-book-4-chapter-13.md,7.8,todo
benjamin-disraeli_sybil,48-book-4-chapter-14.md,10.4,todo
benjamin-disraeli_sybil,49-book-4-chapter-15.md,13.5,todo
benjamin-disraeli_sybil,50-book-5-chapter-01.md,25.9,todo
benjamin-disraeli_sybil,51-book-5-chapter-02.md,6.2,todo
benjamin-disraeli_sybil,52-book-5-chapter-03.md,9.6,todo
benjamin-disraeli_sybil,53-book-5-chapter-04.md,16.7,todo
benjamin-disraeli_sybil,54-book-5-chapter-05.md,11.3,todo
benjamin-disraeli_sybil,55-book-5-chapter-06.md,8.0,todo
benjamin-disraeli_sybil,56-book-5-chapter-07.md,12.0,todo
benjamin-disraeli_sybil,57-book-5-chapter-08.md,16.0,todo
benjamin-disraeli_sybil,58-book-5-chapter-09.md,11.6,todo
benjamin-disraeli_sybil,59-book-5-chapter-10.md,9.7,todo
benjamin-disraeli_sybil,60-book-5-chapter-11.md,9.3,todo
benjamin-disraeli_sybil,61-book-6-chapter-01.md,6.6,todo
benjamin-disraeli_sybil,62-book-6-chapter-02.md,7.6,todo
benjamin-disraeli_sybil,63-book-6-chapter-03.md,11.4,todo
benjamin-disraeli_sybil,64-book-6-chapter-04.md,10.1,todo
benjamin-disraeli_sybil,65-book-6-chapter-05.md,16.0,todo
benjamin-disraeli_sybil,66-book-6-chapter-06.md,11.3,todo
benjamin-disraeli_sybil,67-book-6-chapter-07.md,11.2,todo
benjamin-disraeli_sybil,68-book-6-chapter-08.md,10.0,todo
benjamin-disraeli_sybil,69-book-6-chapter-09.md,14.8,todo
benjamin-disraeli_sybil,70-book-6-chapter-10.md,15.1,todo
benjamin-disraeli_sybil,71-book-6-chapter-11.md,9.7,todo
benjamin-disraeli_sybil,72-book-6-chapter-12.md,29.8,todo
benjamin-disraeli_sybil,73-book-6-chapter-13.md,10.2,todo
benjamin-disraeli_sybil,74-endnotes.md,1.7,todo
bertha-von-suttner_lay-down-your-arms_t-holmes,01-translator-s-preface-to-the-first-edition.md,3.8,todo
bertha-von-suttner_lay-down-your-arms_t-holmes,02-preface-to-the-second-edition.md,2.3,todo
bertha-von-suttner_lay-down-your-arms_t-holmes,03-i.md,31.4,todo
bertha-von-suttner_lay-down-your-arms_t-holmes,04-ii.md,41.2,todo
bertha-von-suttner_lay-down-your-arms_t-holmes,05-iii.md,37.2,todo
bertha-von-suttner_lay-down-your-arms_t-holmes,06-iv.md,48.1,todo
